Transaction_Amount,Items_in_Cart,IP_Reputation_Score,Transaction_vs_Avg
11.42487157008572,11.714106231646264,88.67178220016075,-280.5614939249938
36.45550228054153,48.49519588280711,80.73445329189315,45.87352252373999
26.16223287516103,30.450127405116888,88.29133820419526,269.9691309898807
18.988940203052106,19.689401098814233,63.44686668293832,-259.3758178546755
17.802161669632984,17.78739480555932,73.69743421068357,-131.41193556469977
10.054441902858471,9.404698384305773,91.20782327481635,93.10121733839102
14.058034379503585,10.006764258879551,78.81848090434525,500.13822296903436
2.4798167433233047,2.0330310321355567,57.868304089545646,-227.26767016128733
9.221025585854175,11.823359357326455,75.02831748853087,-437.8893276793581
18.66613225454987,21.316440543038812,74.34394118414235,-23.129412433622004
22.36684734437014,24.969383042780223,91.81692652154324,-319.3137604398168
17.093650594480096,17.291263547556383,57.93495100318956,988.4398159251535
7.6691132031775675,6.888999874011782,76.20948062233148,-358.81301782227644
5.477107360041067,3.8292911992254672,91.10806351658643,915.109626509264
14.878963841701657,15.765123839209037,88.10699742306824,134.2527793646712
8.850132588152611,7.830271309919481,71.32271753961713,68.07872289223754
16.447994934175927,15.2521399900891,88.73193513250746,28.052300305870588
48.8119929152183,45.641459051290255,67.97186186845686,-386.6543401639088
37.988578882781574,30.049336353444396,90.16054783805275,-233.81854593493316
34.95790870430207,32.81116406624816,73.7916455633104,-302.7735973699197
16.607082134934938,16.80724456322024,59.565971765008484,-296.79626706678255
29.76161705990762,29.416846704902735,58.2412606179724,80.79812864040683
10.513600525555189,11.546655759650584,76.48497704976404,204.25919112640273
24.08510268212299,33.14980171615024,75.70595127478731,-254.20125448016847
42.084311679196546,35.43702220941027,81.92456770497016,304.6765251902785
10.11335490192293,9.565937345241807,67.76356775978985,109.74667918931362
49.212055462218544,47.0135417818409,83.25328233479446,30.57188561734331
24.275163693219245,18.43696996554528,84.2320564088521,-20.144995185147643
2.9994275819505396,3.253249463470454,66.29491638693986,-84.87065759059591
19.676517115214033,17.524038887439257,84.44185754949677,-258.86571440544077
25.175428230652052,32.15390971067095,71.47658367536151,33.58453565881167
7.779503162051752,9.235044641906777,65.75096885528517,-154.55320534889256
12.319864453712695,17.99038695006633,82.2863440370342,-616.2630392325624
19.582861375030127,22.532946565321545,88.34302521937562,194.34591418183024
2.4460869060731043,3.5059647258362743,91.87118679140198,-160.98425472571415
14.078715955712388,16.538930500718237,78.16613880862657,-193.22693229388088
49.70713420787957,56.56768479635056,79.59136835297222,-205.57979073365615
41.6539667833461,25.13645196593378,85.77832732177177,18.65623441191911
77.5008021424127,80.07758411289498,85.86738500678572,-2312.8159625869475
3.007589688155072,3.29687775859073,83.68505351346384,-288.3378184649174
75.02882048600044,64.79150402735708,54.6981401851416,195.90158382140984
16.863973943882264,15.381503329054429,85.72787175698116,673.5207657295924
4.740089894702938,5.454981766222415,84.17498682692153,-2.0203941018786122
37.79042792925643,37.502672069042134,77.22173473928048,0.8514278950397398
11.655990477144135,10.249815044745729,62.917638784518175,179.1349117137688
24.760246293838225,18.593878253910795,83.20247656113635,136.59193722606528
17.099208912560595,17.524841790368203,77.41895848789089,-245.49340208405334
17.245915724059124,14.932504703751292,86.37181847185015,4.712748409794699
7.509203983036277,8.58959706201678,85.0000006128551,167.00102247315382
35.161327807176164,3.654382942663778,71.0115789853795,-2.159644693323064
29.85226785317304,32.833907127143846,84.47425081499712,198.1877544802094
3.1635766534552663,2.0561158577398295,63.09700656393801,-201.41512847353349
24.90137669409607,27.876868992707504,79.56393841545795,534.0131116952751
14.674008649256011,16.62697023055694,84.05961447991395,82.12196836357484
36.22540563216874,25.305157021584453,87.06657678621687,158.79676936678018
27.58832199652966,24.65507632407035,76.96993533532891,1.0146621586168663
77.69669603766,50.23280492836844,78.93468302146793,-23.611897712782703
10.865175276820022,10.347678288868137,100.0,34.85166822974055
182.04036730053616,175.9698622742931,60.979742776052746,-291.0483560696552
34.0665219580315,41.780610581867556,80.53326483125574,185.09129361525848
17.31169659049824,14.766397957920406,63.067927408329744,92.05185557226213
4.753871602067761,7.717820045436037,81.95256645123233,81.76142952223564
1222.905918352581,0.17595449289687937,74.1443474610915,-2.2105541471190153
73.73811185471602,57.66241918107561,78.85561374142948,316.52361383801815
6.481490774483616,6.50179080135062,65.66836827814986,275.89246834075374
12.834030628652675,10.646299973658557,85.47532183131632,-122.11379107311451
16.111271985589553,16.89383965029678,80.18920886806967,133.627087117904
39.22378785066122,47.846610847007476,55.22701522055594,-105.67036578261543
41.67776369269986,32.824056739409315,85.96372160282989,-850.9161176490551
5.12928456849962,5.044799960727589,53.32635258254972,-308.3298709754007
36.84347859491138,44.89082354766342,81.53526770821586,-144.80147904242995
15.321401747974587,17.264181850824663,70.23623637046175,970.3782752509899
11.066208542475193,10.42769898991691,83.20259547228054,-158.78042001047993
97.60336326419542,135.83295989670165,94.6667410665232,-369.8739418270714
10.057565652644309,9.796721521038675,74.83968361410008,417.4522720443251
38.312608343221925,34.786305640748,73.89344480818015,525.0603587606612
12.86104368273739,16.462311553009144,91.63056554630221,-71.63397339630944
6.6711468457431815,8.345245079930912,78.72339710181626,33.62337610936117
5.882384695647229,6.67173015994623,87.70247012181532,-154.4954405754918
39.603458696507765,44.60258685095338,100.0,53.50456041016588
11.690423709927588,9.213701771610847,74.77240343617385,387.1375306053763
52.092282611410255,50.91475037909688,82.94694265168233,-256.1918294649062
28.588341887622057,21.86061850847113,75.4312736903974,-192.35947182810474
29.502445766758356,31.230855718436224,74.60937839575534,28.83129501465551
8.424658149979553,6.028206331287025,59.912072201490474,-172.67727713753482
10.548668336466095,16.5989775599062,79.10956088577842,-41.90987410396314
11.27704792678306,9.186980083775321,81.64827610863269,-329.4831781469387
12.394787221068185,14.318632624149728,92.11219711498265,29.261780701304446
114.39765315311521,69.13316191390308,65.6430460810746,154.9917529439638
11.92467461569045,18.9462604490828,83.20760216337952,85.1653501358722
3.551257072496058,2.0531229705179674,77.61011194137582,149.36739009139222
15.353256503775862,11.882129591590726,88.40957364698326,-39.78027136393897
18.05286842531294,15.434490818959624,61.03011190515965,-397.98615256199207
9.528097770902228,8.03917857687541,80.86099542852804,391.61579642880133
10.148266163390161,11.40101433714071,83.48945518906517,232.49872628391563
3.3023906687835622,4.651144825421658,74.20864910916667,492.83453203226156
8.806934289586982,9.447597065102691,91.88304251677256,85.57434432918677
9.515211937406525,10.484496109290305,62.1357014644712,148.1145571335525
48.49530914352122,49.79185400238916,95.52000719189158,-308.4140270314127
6.9589706225722345,7.361726816053889,77.55280772191126,350.772216687767
15.422604254360436,22.257873565160228,65.37473564062962,-134.71624669849774
12.240635420210536,10.971598529473752,99.1204767796876,109.09151989277161
73.97689718712232,49.368272571057936,65.2461054015371,-129.72187107068203
3.5907195789055124,4.146005364802883,65.19227749212702,-284.7076222974414
35.60557307481654,30.98118762487537,93.46324903164243,-550.9975740420633
34.67103874745331,25.06335519286836,68.1191333498425,169.4838029005569
14.600956414511632,13.702270441900382,75.85428020239297,-20.083222408258766
2.0123878029647746,2.404381917113234,89.9695596381642,-330.7643024918427
10.42882181797704,15.185033520758493,81.06114276289341,-5.810300352129532
56.08690084303649,61.201379169418836,77.3905910496762,86.45764067959128
87.2396556891982,84.38978443484335,89.43595534789405,-12.506185793359908
6.3693786288227825,6.05130938424881,93.30766095489999,-237.3795236289053
30.723432213496352,30.353905688089252,90.13091235428207,-3.1943244447704404
5.150447365947322,3.307661876993712,84.82393316299283,-326.74161205146754
20.428326482834915,21.611271965755225,92.9215512380239,-496.6230030156369
205.17856961301277,180.44846585474906,72.6090128667077,178.08188573836193
71.20146644589653,52.814376602512,94.10160796684612,84.53305458448
4.847201983889146,2.7490627128648817,82.87165820828609,36.99387360466063
13.880608415172793,18.34485700379773,60.39038613273187,-131.9588581880343
156.59892378743177,160.56878583627648,73.0294260757932,-211.36044148123122
30.043755700362134,23.993374360090666,74.7367050223015,1156.4064689045165
33.193358265171504,48.407720071706194,78.15355116987998,-160.73785209586768
19.857120168072655,26.808438417107904,77.8783673692169,340.87989936304774
9.597586923046846,11.943337393071833,83.52648643159509,103.24392975698234
81.58773281164089,73.73476736406049,86.22277238583631,-106.70276583956786
8.820237268701101,8.826254492715112,91.9344225963763,21.55372582471794
7.007999881625712,4.846283463229777,70.44863709814558,-174.53553482743845
0.5792700295610811,0.5374812328583828,74.89062602593656,46.25626941629417
7.89314267923004,6.823307547966658,100.0,104.9504058419651
22.577690957912942,27.10240478714691,68.82327855356219,-102.93266805172794
13.058863878897139,18.79819223466598,98.75804209760877,-11.76039332579507
70.60528609570862,67.08812413804965,79.21315202279973,-107.93441072008709
9.499652183745896,6.5886083691192265,67.306858088002,-18.425767457360546
90.5812322764979,101.18110021750344,89.18310575536958,-225.21218036371283
17.540253144193308,14.582627605650487,83.37863550945822,-133.21065745824006
2.5514923908232126,3.4910240654629727,100.0,392.9580455982025
2.4574622027747903,1.8915217012243666,68.67908956724719,-50.35695806309484
9.14765977723844,8.32474584265531,79.74679458808318,41.54754617785917
11.546090805993307,14.906865706340723,86.68954481409952,124.32074607100813
6.162209994965679,5.901261656287502,63.97215267974842,-210.57770781436008
10.5025701966733,8.961312853005857,72.00452251005875,23.190638053186024
10.428191454497219,8.601899702710119,79.01891236243318,-13.575144930315652
124.50152018996246,157.36863185640556,73.48930759720731,-22.233385330781864
9.127433908148962,11.009073042947422,68.22937224019715,94.60678494792208
4.2559414385135605,3.12081469345776,80.11713859001216,-16.03645887713899
41.31982933251279,28.048400334826095,81.78413189384551,-30.585990572036664
4.9129740216386875,5.435336477235746,72.39247919930287,462.4834394704618
14.346879645895434,17.368478948807418,93.48719957767858,245.4201077460801
10.074669204371972,10.026151691027254,80.48308168853137,225.62136768741166
9.300018955611133,9.638125888879472,86.21601578106154,140.033742784004
8.162260719991348,7.63026605819629,90.83285221886597,-156.8619908960373
24.234547622271137,21.325135866424098,91.9048748225013,67.3663311274536
23.562076051896593,21.512791903936108,76.07273896773567,447.80073610179204
164.64784026745713,231.37758697410734,80.54811361454546,-379.27131608670936
155.52183387921477,151.56797086077557,87.04202723338773,29.969342688453544
21.26259575102074,21.58517188048776,80.80176168053133,26.371424814978134
20.34407045569776,17.636029909954583,65.09596669538641,-177.75435098393461
2.3336237125783086,2.736427175767499,76.7258947639287,15.290659641397486
14.562686534369353,21.428193120775205,79.82041895884424,-267.29848084201683
21.337005485543486,31.651023447475968,80.02730509108304,-121.24317034237077
28.420771069190266,24.013230596741163,77.94989040468113,224.15697333998187
6.10695271900823,6.083052582996482,68.71052683136261,31.529859462207444
2.3545431090714044,2.169507794936928,56.75529812333051,154.37730273232248
14.951452739166573,16.314852832764448,88.95815852763002,-22.69297706330061
65.70991787924918,53.32873433895555,76.58932319311961,690.0337059737648
100.25002907699877,78.09505952500379,67.12755080894817,-280.5165529995724
9.304881700414274,15.6172614211091,95.97991681923035,-235.05606438354033
14.456378420168654,17.41287064914676,84.1568019764553,-308.04342595587576
26.169606589612897,19.431277963539312,98.42254954614333,87.76308578713784
14.047640297227817,12.227268387054208,96.80630062987225,-14.996475457356784
18.77526608396851,16.27539252838898,63.35068771129485,-191.644213823289
3.5661925685109916,3.981197628722984,77.25118961973749,28.99333275642298
19.166007407570234,23.996030852992437,86.20583304391779,-80.00740107914186
1.9048360257395867,2.285196089808925,76.91120883670774,-153.93786190217082
29.788811446596757,17.616804850641465,88.47384165952944,180.48537464448418
21.710318329826624,23.198822117129996,65.25236108618964,395.63271063718486
7.76724637804267,7.4921194752217115,62.18534817362869,59.794690286990935
9.92782954007706,13.721588757907863,92.3218083104035,131.61241482267704
31.37239515972837,33.294148983409535,94.5436648654337,471.6555160219817
14.479892923711695,15.577398776652045,81.97691460843781,-490.4565143926258
8.252670050575727,6.4502471751134705,89.3886663086025,-393.6429567965621
77.67074706617333,93.39067724256888,80.3351044506817,163.2418420836761
21.020064276066435,32.317021103223,79.17235004518079,896.8238499358572
15.592408045944154,15.433154286707088,85.23693849715504,-59.083617045393545
35.70058571507185,40.75071670191205,77.29805241848734,-159.99809347618066
40.16183802472279,46.54650590381515,63.92402373122878,-40.46602646872439
96.15634013055586,109.93690467699318,93.68084405901779,-62.133443801518695
17.534749983158537,21.960149749890068,73.60016463114603,-163.9516672894283
46.24233879160634,56.65372139174012,79.63579739237306,265.94550812945266
18.260224198013496,17.6132588384406,71.18217892778601,-281.70283978814615
13.724836782560397,20.182630430735973,60.425474249601166,16.107762289684302
14.981149447250315,13.566994900088279,83.6274153609229,335.54846882105574
8.17944988668665,8.223345139301001,76.22170399502674,-117.41392943352325
16.704896191068006,11.40778725484972,73.8011439378835,85.04397329715324
125.63993356938933,164.16880178564944,75.08306432174912,-183.45875162974278
8.77637250719891,8.157304512698587,63.48837167746845,70.49286694005553
14.815431135635574,13.453320273395875,84.4579757941532,-148.2843168314349
12.79015673782858,15.535174478335943,72.72986239854185,182.0028203689387
12.762526449043834,10.003675753137186,71.33115206589845,-186.37865745048578
10.552303388417648,9.876922067052917,79.08300112384012,167.36546160041533
161.79218092515728,145.21703610160318,76.83510537715787,-55.02716481755713
143.20107745432202,129.55379169671107,80.5559067460179,427.1503077048458
9.960695107735328,9.153017976203397,66.74360252587199,-23.209225170487652
6.081252534416487,7.323155958287641,74.41431159984106,362.53068518986856
5.211395059643706,5.3499101691910615,71.45031300700717,328.0615719942841
5.838163396641401,5.708050892808905,78.52689392570916,96.53780596622823
18.072993238901358,16.624820450890113,86.08755544000599,-109.88162374216925
33.386014004072415,46.14842594471008,88.12331934085674,-91.08730268484821
49.3653730697579,43.587708493958196,83.45844416766755,-538.5134886400853
19.83114380005394,19.989855322469474,89.98787549667288,-844.3227685647722
7.704791274867138,7.153281694861961,89.18553838957757,-270.0959642276996
41.616193468804155,44.56932823451539,81.85695926323842,-167.58478771891896
12.238210171671108,7.703530030000041,73.26083702471067,-135.95007805406135
28.249697483070335,34.333431315909216,69.28122115222516,622.2814426636121
3.3790232224822634,3.814585003898151,93.50268600860728,-212.82233086144765
25.543312468800195,27.35749037912804,76.76445793257521,41.13743681883591
19.948026851463446,18.80721287844672,75.65167742907975,-119.10120095844361
4.5826203183370415,4.400143768044988,70.37098433663523,-908.0530266424897
39.30847431857831,37.81115457988226,80.14007745029804,156.87422437920256
5.558344701656015,5.5958322813368895,89.15972503375943,-75.01863190963434
4.5675601793846115,5.398115447747099,90.50431445977591,68.89654278459277
6.012637126966056,5.6200040013557855,83.30585905963424,132.5743350397514
32.57942417726469,32.554852237772145,95.63966598491882,19.853798495618502
13.536468512087618,13.794269222169488,71.31901301387731,15.208006086762621
6.561987417847952,6.911023601370546,84.7185905832707,-454.97045391206086
26.82669475167539,30.69389297682282,67.35044544951168,-12.69542171969543
23.950795623549684,23.364667004339626,51.77041926387051,-156.32510685614668
525.5616315793097,0.5680023396021737,80.97980305807275,-2.0739791949720634
18.41633825126989,15.067205100175633,89.81708230678845,-431.07719348472926
138.8754710190576,0.4998628828852699,84.59103726746497,-2.102900117402541
33.75951180652624,34.31633262222148,88.11060705035743,-733.3538794034953
34.10233008476793,29.867965315725222,82.44479910453474,-74.63721054605628
36.177397799411814,35.91765993079228,87.23957229820225,-125.64552391885597
8.727751313030161,9.013618360990161,79.49505954537929,551.2060175243245
37.564817494390006,37.22067889027985,90.54658326396799,75.41049022254542
7.099646586232869,7.945460296035668,77.06396539305837,329.18793715850626
8.861504956976395,9.960823050123837,75.62954628448207,-310.77879725190814
5.038091232666276,5.083265416179292,72.54770670020326,-133.42637533626763
23.503587623649683,24.62125546929971,89.87701608255267,-156.85013670568483
17.61231613492419,21.008504281683223,82.95875092531008,-24.071264766941837
35.36080146076273,42.45105259676933,67.4285912064768,206.23342434531554
2.1491516590007786,1.7368420874289092,76.08835044455476,25.048382047243418
117.75604080297764,120.49041408815408,66.80753148931072,-515.8361996699492
55.183841594871524,55.55361383222518,73.13727983499791,58.53187166526944
4.230612770405682,3.2429605879757633,94.64263348501531,139.8924978870637
49.807125073467695,2.112187557864955,78.23187294490963,-2.000336547200401
32.95933434869404,37.88483902630693,75.50368813873399,-13.725663850743972
31.60254288121232,29.606196368981074,87.69876225189391,335.6511679600705
18.653292548549754,19.4191567809348,86.89005945831498,396.3838181948495
46.552702896516195,40.976165581166846,51.81276179200692,-162.31638099055797
39.928735682882404,35.68747128983509,66.25224438004459,-299.0786436562543
51.94914666686784,37.90842670140259,81.13242935885859,24.933619761049115
96.09410512425659,81.30609568550408,83.80435850265715,-1.4256875105472975
21.776444462093853,16.934954972114255,70.5511741683658,-132.7873143434842
46.01358420034097,49.95557667870124,79.40917914769749,26.635965695728146
9.153176696364577,9.497389023672328,65.88069570528226,-838.9636035667737
11.10845073948717,8.252014890175008,84.8707347778835,-30.756460446344995
3.885406534177996,3.6454720102160394,87.5861514342445,102.47770166792822
10.539936381087237,11.756229904664634,86.7072361158404,209.474529102967
4.92382218846743,4.338799194314888,96.8982480845637,104.38888976118878
44.043774059009735,50.38890887418694,80.47734737882668,191.2914364459749
43.87489237280199,46.60590748227028,67.89366185632295,35.17422704293748
17.680926935621198,18.999016799261735,66.27730127395375,88.33809115771035
64.38235512596978,68.94616611870164,80.10294712892305,43.0319226635439
41.06786444607214,36.78006435129872,84.52011682121078,104.76267919384286
49.25107191625414,38.4106233278519,66.30225694478641,-166.4029455307739
4.153232978511682,4.40205958545359,81.087968038314,579.463775741465
6.4071388143074435,8.806274326218002,76.12224294870217,71.69204104568897
174.09313114376994,163.32438180880555,74.5590966744691,8.123559356322794
24.090238372674854,25.868745804933585,76.55533499775454,-99.89564519868044
15.061670620479092,18.058427238331163,72.63350838094566,126.11488576470902
25.987625316238905,30.13975642933774,88.17286465854302,131.56147834725405
13.748560291464921,17.6814670457216,92.00453209881883,-278.42818017774573
3.006406848686798,3.407792375294398,87.09019438771755,151.31335737522244
33.77068184899016,43.446027509384805,83.23671611135897,-358.51663998219124
41.44556893627159,37.38455965292273,69.59990650358894,-44.32413416649788
